city,customer_name,customer_segment,discount,number_of_records,order_date,order_id,order_priority,order_quantity,product_base_margin,product_category,product_container,profit,region,row_id,sales,ship_date,ship_mode,shipping_cost,state,unit_price,zip_code
Dunedin,Julie Kriz,Corporate,0.09,1,8/5/2014,35782,Low,42,0.4,Office Supplies,Small Box,2097.103,South,5015,6427.18,8/12/2014,Regular Air,19.99,Florida,165.98,34698
Waterbury,Christy Brittain,Consumer,0.09,1,8/6/2014,36196,Not Specified,6,0.48,Furniture,Medium Box,17.31,East,5080,62.03,8/7/2014,Regular Air,6.02,Connecticut,9.77,6702
Santa Rosa,Christy Brittain,Consumer,0.07,1,8/6/2014,36196,Not Specified,7,0.64,Technology,Small Pack,-38.44,West,5079,39.01,8/8/2014,Regular Air,4.32,California,4.98,95404
Levittown,Joe Kamberova,Small Business,0.08,1,8/6/2014,30144,Low,25,0.77,Furniture,Jumbo Box,-528.653125,East,4236,5503.39,8/11/2014,Delivery Truck,69.64,Pennsylvania,218.75,19057
Noblesville,Jack Lebron,Corporate,0.08,1,8/7/2014,21378,Medium,34,0.38,Office Supplies,Small Box,391.6035,Central,2950,937.04,8/8/2014,Regular Air,1.49,Indiana,28.53,46060
Lincoln Park,Ricardo Emerson,Corporate,0.07,1,8/7/2014,6374,Critical,29,0.64,Technology,Small Pack,51.18,Central,888,857.42,8/8/2014,Express Air,3.6,Michigan,31.11,48146
Lincoln Park,Ricardo Emerson,Corporate,0.01,1,8/7/2014,6374,Critical,1,0.37,Office Supplies,Wrap Bag,-1.97,Central,889,2.24,8/9/2014,Regular Air,0.7,Michigan,1.48,48146
Victoria,Edward Nazzal,Small Business,0.09,1,8/7/2014,28324,High,48,0.58,Office Supplies,Small Box,-40.72,Central,3969,385.99,8/9/2014,Regular Air,3.5,Texas,8.67,77901
Noblesville,Jack Lebron,Corporate,0.07,1,8/7/2014,21378,Medium,17,0.5,Technology,Small Box,26.94,Central,2951,1616.64,8/10/2014,Regular Air,19.99,Indiana,99.99,46060
Crystal Lake,Grant Carroll,Corporate,0.02,1,8/7/2014,7110,Low,22,,Furniture,Large Box,1902.24,Central,988,6396.2,8/11/2014,Regular Air,24.49,Illinois,276.2,60014
Oakland Park,Sue Ann Reed,Consumer,0.08,1,8/8/2014,9700,Critical,35,0.84,Office Supplies,Wrap Bag,-59.74,South,1330,106.06,8/9/2014,Regular Air,1.92,Florida,3.14,33334
Altamonte Springs,Elpida Rittenbach,Consumer,0.01,1,8/8/2014,53956,High,43,0.36,Office Supplies,Small Box,311.72,South,7546,1779.87,8/9/2014,Regular Air,17.48,Florida,40.99,32701
Collinsville,Fred Wasserman,Home Office,0.09,1,8/8/2014,26370,Not Specified,20,0.6,Office Supplies,Small Box,63.83,Central,3689,660.27,8/10/2014,Express Air,5.49,Illinois,34.76,62234
Collinsville,Fred Wasserman,Home Office,0.08,1,8/8/2014,26370,Not Specified,12,0.39,Office Supplies,Small Box,52.02,Central,3688,270.23,8/10/2014,Regular Air,5.47,Illinois,22.84,62234
North Tonawanda,Mitch Webber,Corporate,0.01,1,8/8/2014,19811,Low,49,0.59,Office Supplies,Small Pack,-115.1,East,2743,450.66,8/13/2014,Express Air,6.14,New York,8.57,14120
Peoria,Cindy Chapman,Corporate,0.09,1,8/8/2014,23427,Low,30,0.39,Office Supplies,Small Box,-17.112,West,3278,442.76,8/15/2014,Regular Air,8.4,Arizona,15.01,85345
Peoria,Cindy Chapman,Corporate,0.03,1,8/8/2014,23427,Low,22,0.35,Office Supplies,Small Box,1115.1405,West,3279,2684.98,8/17/2014,Regular Air,9.07,Arizona,120.98,85345
Hurst,Naresj Patel,Small Business,0.04,1,8/9/2014,15972,Not Specified,3,0.39,Office Supplies,Wrap Bag,-3.86,Central,2213,10.33,8/9/2014,Regular Air,1.58,Texas,2.98,76053
Irving,Naresj Patel,Small Business,0.07,1,8/9/2014,15972,Not Specified,2,0.54,Office Supplies,Wrap Bag,-10.24,Central,2214,14.39,8/10/2014,Regular Air,3.37,Texas,5.81,75061
Benton,Stefanie Holloman,Small Business,0.01,1,8/9/2014,1440,Low,41,0.47,Furniture,Small Pack,52.47,South,216,726.22,8/11/2014,Regular Air,8.99,Arkansas,17.67,72015
Parkersburg,Julie Prescott,Home Office,0.01,1,8/9/2014,23558,Low,4,0.36,Office Supplies,Small Box,-10.19,East,3296,25.82,8/11/2014,Regular Air,4.72,West Virginia,4.98,26101
Oregon City,Becky Pak,Corporate,0.06,1,8/9/2014,24583,Critical,17,0.37,Office Supplies,Small Box,-85.2725,West,3449,42.29,8/12/2014,Regular Air,6.05,Oregon,2.16,97045
Parkersburg,Julie Prescott,Home Office,0.03,1,8/9/2014,23558,Low,17,0.65,Furniture,Jumbo Box,24.2964,East,3297,579.71,8/14/2014,Delivery Truck,45.51,West Virginia,31.76,26101
Vernon Hills,Bryan Mills,Small Business,0.04,1,8/10/2014,24387,Critical,17,,Furniture,Jumbo Drum,1418.36,Central,3419,6048.18,8/10/2014,Delivery Truck,60,Illinois,349.45,60061
Woodstock,Jeremy Lonsdale,Corporate,0.1,1,8/10/2014,39683,High,41,0.57,Furniture,Large Box,2113.95,Central,5599,8387.1,8/11/2014,Regular Air,18.06,Illinois,218.08,60098
Woodstock,Jeremy Lonsdale,Corporate,0.09,1,8/10/2014,39683,High,6,0.49,Furniture,Small Pack,66.97,Central,5600,126.02,8/11/2014,Regular Air,6.67,Illinois,20.24,60098
Clinton,Kimberly Carter,Home Office,0.07,1,8/10/2014,52288,High,19,0.43,Furniture,Small Box,545.11,Central,7335,1410.44,8/11/2014,Regular Air,19.99,Iowa,78.69,52732
Vernon Hills,Bryan Mills,Small Business,0.01,1,8/10/2014,24387,Critical,23,0.57,Furniture,Large Box,51.9,Central,3418,1003.31,8/11/2014,Regular Air,14.45,Illinois,40.97,60061
Woodstock,Jeremy Lonsdale,Corporate,0,1,8/10/2014,39683,High,30,0.52,Office Supplies,Wrap Bag,6.37,Central,5601,68.14,8/12/2014,Regular Air,0.78,Illinois,2.18,60098
Woodstock,Jeremy Lonsdale,Corporate,0.04,1,8/10/2014,39683,High,31,0.37,Office Supplies,Small Box,168.0025,Central,5598,615.58,8/13/2014,Regular Air,5.23,Illinois,18.99,60098
Layton,Alice McCarthy,Corporate,0.06,1,8/11/2014,54051,Medium,28,0.39,Office Supplies,Small Box,45.87,West,7554,126.95,8/12/2014,Express Air,0.99,Utah,4.13,84041
Layton,Alice McCarthy,Corporate,0.05,1,8/11/2014,54051,Medium,23,0.77,Furniture,Jumbo Box,-307.46,West,7553,3301.33,8/13/2014,Delivery Truck,36.09,Utah,140.98,84041
Eugene,Adam Shillingsburg,Corporate,0.01,1,8/11/2014,6304,High,30,0.36,Office Supplies,Small Box,-83.33,West,877,199.11,8/13/2014,Regular Air,6.65,Oregon,6.48,97405
Cuyahoga Falls,Bill Overfelt,Corporate,0.01,1,8/11/2014,6754,High,13,0.56,Technology,Small Box,190.998,East,932,2388.636,8/13/2014,Regular Air,5.26,Ohio,205.99,44221
Louisville,Maribeth Yedwab,Home Office,0.05,1,8/11/2014,31620,Critical,20,0.55,Technology,Small Box,178.308,South,4440,1108.366,8/13/2014,Regular Air,2.5,Kentucky,65.99,40214
Franklin Square,Jasper Cacioppo,Home Office,0.07,1,8/11/2014,17958,Low,33,0.49,Furniture,Small Box,359.53,East,2471,1053.74,8/15/2014,Regular Air,7.09,New York,32.48,11010
Elk Grove Village,Jim Radford,Corporate,0.03,1,8/12/2014,27553,Medium,48,0.65,Office Supplies,Jumbo Drum,1166.93,Central,3860,18235.47,8/14/2014,Delivery Truck,99,Illinois,370.98,60007
Elk Grove Village,Jim Radford,Corporate,0,1,8/12/2014,27553,Medium,16,0.57,Technology,Medium Box,297.108,Central,3861,2631.107,8/14/2014,Regular Air,13.99,Illinois,179.99,60007
West Scarborough,Alan Shonely,Small Business,0.06,1,8/12/2014,6465,Low,36,0.39,Office Supplies,Wrap Bag,57.78,East,900,240.14,8/19/2014,Express Air,2,Maine,6.88,4070
Bradenton,Evan Bailliet,Corporate,0.07,1,8/13/2014,49220,Critical,13,0.59,Office Supplies,Small Box,39.36,South,6903,409.97,8/14/2014,Regular Air,3.5,Florida,33.62,34210
Glen Cove,Jennifer Ferguson,Home Office,0.03,1,8/13/2014,31846,Critical,7,0.58,Furniture,Jumbo Drum,-78.84,East,4469,261.17,8/15/2014,Delivery Truck,19.19,New York,33.94,11542
Springfield,Alan Barnes,Corporate,0.07,1,8/13/2014,9763,Medium,44,0.39,Office Supplies,Small Box,75.13,Central,1337,176.26,8/16/2014,Regular Air,0.5,Illinois,4.13,62701
Findlay,Karen Daniels,Consumer,0.1,1,8/14/2014,56580,Not Specified,9,0.4,Office Supplies,Small Box,-17.03,East,7911,73.05,8/14/2014,Regular Air,4.82,Ohio,8.34,45840
Decatur,Ionia McGrath,Home Office,0.02,1,8/14/2014,47810,Critical,3,0.55,Office Supplies,Wrap Bag,-5.35,South,6710,19.57,8/15/2014,Regular Air,1.2,Alabama,5.84,35601
Drexel Hill,Harry Marie,Consumer,0.08,1,8/14/2014,17379,Critical,29,0.76,Furniture,Jumbo Box,-1248.58,East,2397,3218.42,8/16/2014,Delivery Truck,58.72,Pennsylvania,114.98,19026
Gahanna,Karen Daniels,Consumer,0.05,1,8/14/2014,56580,Not Specified,29,0.78,Furniture,Jumbo Box,-693.230395,East,7913,8122.53,8/16/2014,Delivery Truck,61.76,Ohio,286.85,43230
Gahanna,Karen Daniels,Consumer,0.1,1,8/14/2014,56580,Not Specified,44,0.78,Office Supplies,Jumbo Drum,-2103.05,East,7912,950.3,8/16/2014,Delivery Truck,53.03,Ohio,20.98,43230
Parker,Carol Darley,Small Business,0.07,1,8/15/2014,1414,Critical,44,0.75,Furniture,Jumbo Box,-993.35,West,215,4530.96,8/15/2014,Delivery Truck,41.64,Colorado,105.49,80134
Reisterstown,Carol Adams,Corporate,0.06,1,8/15/2014,54659,High,38,0.37,Office Supplies,Small Box,-41.98,East,7636,262.9,8/15/2014,Regular Air,5.2,Maryland,6.68,21136
Gainesville,Susan Gilcrest,Home Office,0,1,8/15/2014,28674,High,26,0.36,Office Supplies,Small Box,-51.12,South,4016,161.96,8/16/2014,Regular Air,5.67,Georgia,5.78,30501
Crystal Lake,Grant Carroll,Corporate,0,1,8/16/2014,9927,High,32,0.65,Furniture,Jumbo Box,-270.63,Central,1370,4655.07,8/17/2014,Delivery Truck,53.48,Illinois,140.98,60014
Crystal Lake,Grant Carroll,Corporate,0.01,1,8/16/2014,9927,High,44,0.57,Furniture,Large Box,3387.35,Central,1371,10087.6,8/17/2014,Regular Air,18.06,Illinois,218.08,60014
Crystal Lake,Grant Carroll,Corporate,0.09,1,8/16/2014,9927,High,34,0.73,Technology,Small Box,-82.16,Central,1372,1608.08,8/17/2014,Express Air,6.5,Illinois,50.98,60014
Miami,Natalie Webber,Consumer,0.04,1,8/16/2014,49409,High,28,0.45,Technology,Small Box,68.23,South,6925,1457.78,8/17/2014,Regular Air,19.99,Florida,49.99,33142
Delaware,Denny Blanton,Home Office,0.03,1,8/16/2014,14247,Critical,4,0.4,Office Supplies,Wrap Bag,-2.49,East,1999,14.75,8/18/2014,Regular Air,1.35,Ohio,3.29,43015
Olney,Vivian Mathis,Consumer,0,1,8/17/2014,13381,Medium,41,0.65,Furniture,Jumbo Box,-627.641157,East,1861,10714.78,8/17/2014,Delivery Truck,66.67,Maryland,259.71,20832
Madison,Emily Phan,Consumer,0.1,1,8/17/2014,42373,Not Specified,11,0.38,Office Supplies,Small Box,22.9585,South,5976,127.32,8/18/2014,Express Air,2.99,Alabama,10.91,35756
Wooster,Jane Waco,Corporate,0.08,1,8/17/2014,38466,Critical,22,0.36,Office Supplies,Small Box,-43.26,East,5409,136.18,8/18/2014,Regular Air,5.46,Ohio,5.98,44691
Xenia,Jane Waco,Corporate,0.02,1,8/17/2014,38466,Critical,15,0.37,Office Supplies,Small Box,-53.99,East,5411,105.48,8/18/2014,Regular Air,7.37,Ohio,6.48,45385
Essex Junction,Denise Leinenbach,Home Office,0.06,1,8/17/2014,47459,Not Specified,10,0.35,Office Supplies,Small Box,56.882,East,6664,197.21,8/18/2014,Regular Air,1.49,Vermont,20.98,5451
Xenia,Jane Waco,Corporate,0.04,1,8/17/2014,38466,Critical,37,0.38,Office Supplies,Small Box,46.46,East,5410,111.37,8/19/2014,Regular Air,0.5,Ohio,2.89,45385
Burien,Roy Phan,Corporate,0.08,1,8/17/2014,17253,Critical,13,0.38,Office Supplies,Small Box,-64.3885,West,2380,50.19,8/19/2014,Regular Air,6.83,Washington,3.52,98146
Boise,Resi Polking,Small Business,0.03,1,8/18/2014,8768,High,44,0.57,Technology,Small Box,568.179,West,1195,2422.4405,8/19/2014,Regular Air,5.31,Idaho,65.99,83704
Hazelwood,Maria Bertelson,Home Office,0.04,1,8/18/2014,43424,Not Specified,34,0.55,Office Supplies,Small Box,143.87,Central,6135,772.56,8/20/2014,Express Air,4.5,MO,22.98,63042
Fairfield,Yana Sorensen,Corporate,0.04,1,8/18/2014,33604,High,10,0.37,Office Supplies,Small Box,-56.304,West,4719,59.62,8/20/2014,Regular Air,7.78,California,5.4,94533
Saint Cloud,Brad Norvell,Corporate,0.06,1,8/19/2014,16967,Low,34,0.38,Office Supplies,Small Box,181.98,Central,2353,676.26,8/19/2014,Regular Air,5.77,Minnesota,19.98,56301
Neenah,Sean Christensen,Home Office,0.09,1,8/19/2014,1639,Not Specified,24,0.39,Office Supplies,Small Box,-62.2,Central,243,163.14,8/20/2014,Regular Air,6.18,Wisconsin,6.78,54956
Oak Park,Anthony Johnson,Small Business,0.05,1,8/19/2014,10791,Not Specified,20,0.38,Office Supplies,Small Box,93.36,Central,1496,400.57,8/21/2014,Regular Air,5.77,Illinois,19.98,60302
Saint Cloud,Brad Norvell,Corporate,0.08,1,8/19/2014,16967,Low,5,0.45,Technology,Small Box,-152.47,Central,2352,397.55,8/21/2014,Regular Air,6.13,Minnesota,83.1,56301
Reading,Max Jones,Home Office,0.1,1,8/20/2014,6502,Medium,16,0.36,Office Supplies,Wrap Bag,-36.46,East,906,116.11,8/20/2014,Express Air,5.83,Pennsylvania,7.64,19601
Cornelius,Greg Hansen,Home Office,0,1,8/20/2014,31648,High,8,0.74,Technology,Small Pack,-32.63,South,4441,68.94,8/20/2014,Regular Air,2.38,North Carolina,8.32,28031
Upper Saint Clair,Katrina Willman,Consumer,0,1,8/20/2014,36133,Medium,6,0.37,Office Supplies,Small Box,-7.84,East,5073,128.56,8/21/2014,Regular Air,8.68,Pennsylvania,19.98,15241
North Tonawanda,Michael Chen,Consumer,0.02,1,8/20/2014,51008,High,20,0.82,Office Supplies,Wrap Bag,-59.13,East,7149,269.66,8/22/2014,Regular Air,4.59,New York,12.88,14120
Gladstone,Maria Bertelson,Home Office,0.08,1,8/20/2014,24899,Not Specified,37,0.47,Office Supplies,Wrap Bag,28.76,Central,3494,252.99,8/22/2014,Regular Air,2.35,MO,7.08,64118
Cornelius,Greg Hansen,Home Office,0.03,1,8/20/2014,31648,High,10,0.37,Office Supplies,Small Box,-37.04,South,4442,74.04,8/22/2014,Regular Air,7.3,North Carolina,6.68,28031
Long Beach,Brad Thomas,Corporate,0.09,1,8/20/2014,448,Medium,22,0.59,Technology,Small Box,-284.625,West,74,1162.4005,8/22/2014,Regular Air,19.99,California,65.99,90805
Reading,Max Jones,Home Office,0.05,1,8/20/2014,6502,Medium,30,0.4,Office Supplies,Small Box,13.46,East,907,306.92,8/23/2014,Regular Air,5.12,Pennsylvania,9.99,19601
Lawndale,Barry Pond,Consumer,0.09,1,8/20/2014,8901,Low,15,0.36,Technology,Medium Box,-16.1907,West,1212,168.9,8/27/2014,Express Air,6.24,California,9.99,90260
Londonderry,Chuck Sachs,Consumer,0.06,1,8/21/2014,46531,Low,23,0.38,Office Supplies,Small Box,7.9815,East,6542,84.47,8/21/2014,Regular Air,1.49,New Hampshire,3.8,3053
Bangor,Michael Oakman,Small Business,0.03,1,8/21/2014,45381,Medium,26,0.39,Office Supplies,Small Box,-41.216,East,6389,164.1,8/22/2014,Express Air,5.01,Maine,5.74,4401
Pullman,Yoseph Carroll,Consumer,0.07,1,8/21/2014,2882,High,9,0.44,Technology,Small Pack,12.61,West,430,356.72,8/22/2014,Regular Air,1.99,Washington,40.98,99163
Pullman,Yoseph Carroll,Consumer,0.03,1,8/21/2014,2882,High,23,0.62,Furniture,Jumbo Drum,565.34,West,429,3872.87,8/23/2014,Delivery Truck,30,Washington,160.98,99163
Waltham,Michael Oakman,Small Business,0.01,1,8/21/2014,45381,Medium,1,0.41,Furniture,Small Box,-7.95,East,6391,11.81,8/23/2014,Regular Air,5.57,MA,5.89,2451
Surprise,Ed Braxton,Consumer,0.07,1,8/21/2014,1095,Medium,28,0.36,Office Supplies,Small Box,-50.14,West,173,142.18,8/23/2014,Regular Air,4.72,Arizona,4.98,85374
Brunswick,Michael Oakman,Small Business,0.02,1,8/21/2014,45381,Medium,23,0.62,Technology,Small Box,204.7,East,6390,1316.87,8/23/2014,Express Air,5.5,Maine,53.98,4011
Caldwell,Resi Polking,Small Business,0.1,1,8/21/2014,17445,Not Specified,33,0.74,Technology,Small Pack,-73.83,West,2407,249.48,8/24/2014,Regular Air,2.38,Idaho,8.32,83605
Livingston,Chuck Sachs,Consumer,0.01,1,8/21/2014,46531,Low,17,0.58,Technology,Small Box,447.336,East,6541,3064.658,8/26/2014,Regular Air,2.79,New Jersey,205.99,7039
Weymouth,Chuck Sachs,Consumer,0.07,1,8/21/2014,46531,Low,39,0.63,Furniture,Large Box,-270.573732,East,6543,4211,8/28/2014,Regular Air,69,MA,111.96,2190
Essex Junction,Chuck Sachs,Consumer,0.1,1,8/21/2014,46531,Low,2,0.39,Office Supplies,Small Box,-14.375,East,6540,19.34,8/30/2014,Regular Air,6.05,Vermont,7.1,5451
Waxahachie,Edward Nazzal,Home Office,0.1,1,8/22/2014,58598,Medium,50,0.56,Furniture,Jumbo Drum,1342.93,Central,8193,13608.83,8/23/2014,Delivery Truck,64.73,Texas,300.98,75165
Waxahachie,Edward Nazzal,Home Office,0.01,1,8/22/2014,58598,Medium,25,0.37,Office Supplies,Wrap Bag,33.46,Central,8194,89.32,8/23/2014,Regular Air,0.7,Texas,3.41,75165
Arvada,Duane Noonan,Corporate,0,1,8/23/2014,53189,Critical,29,0.37,Office Supplies,Small Box,-40.56,West,7455,214.19,8/23/2014,Express Air,5.94,Colorado,6.48,80004
Billings,Julia Dunbar,Consumer,0.07,1,8/23/2014,58566,Not Specified,45,0.79,Furniture,Large Box,693.01,West,8189,4680.89,8/24/2014,Regular Air,10.12,Montana,105.29,59102
Greenville,Kelly Andreada,Home Office,0.1,1,8/23/2014,28545,High,15,0.57,Office Supplies,Small Box,1164.05,South,4000,5296.19,8/24/2014,Regular Air,19.99,South Carolina,363.25,29611
Billings,Julia Dunbar,Consumer,0.01,1,8/23/2014,58566,Not Specified,42,0.58,Technology,Small Box,624.708,West,8190,2414.9945,8/25/2014,Express Air,4.99,Montana,65.99,59102
Groton,Damala Kotsonis,Corporate,0.03,1,8/23/2014,43302,Low,39,0.59,Technology,Small Box,1925.577,East,6115,6888.6635,8/30/2014,Regular Air,5,MA,205.99,1450
Hartford,Damala Kotsonis,Corporate,0.09,1,8/23/2014,43302,Low,4,0.46,Office Supplies,Wrap Bag,-5.14,East,6116,8.87,9/1/2014,Regular Air,1.63,Connecticut,1.95,6114
Westbrook,Damala Kotsonis,Corporate,0.07,1,8/23/2014,43302,Low,43,0.37,Technology,Wrap Bag,329.679,East,6117,720.613,9/1/2014,Regular Air,0.99,Maine,20.99,4092
Dover,Bobby Elias,Small Business,0.07,1,8/24/2014,55202,Low,33,,Office Supplies,Large Box,-850.71,East,7700,3093.76,8/26/2014,Express Air,35,New Hampshire,95.99,3820
Kissimmee,Tracy Collins,Consumer,0.03,1,8/24/2014,51302,Not Specified,44,0.37,Office Supplies,Small Box,-223.5,South,7193,167.55,8/26/2014,Regular Air,7.5,Florida,3.75,34741
Essex Junction,Bobby Elias,Small Business,0.08,1,8/24/2014,55202,Low,49,0.58,Technology,Small Box,1620.225,East,7701,6335.8575,8/31/2014,Regular Air,8.99,Vermont,155.99,5451
Arlington Heights,Allen Rosenblatt,Small Business,0.05,1,8/25/2014,45861,Medium,39,0.37,Technology,Wrap Bag,319.104,Central,6446,680.8585,8/25/2014,Regular Air,0.99,Illinois,20.99,60004
Pueblo West,Cathy Armstrong,Consumer,0,1,8/25/2014,15622,High,34,0.56,Furniture,Jumbo Box,1464.23,West,2171,8581.25,8/26/2014,Delivery Truck,60.2,Colorado,240.98,81007
Pueblo West,Cathy Armstrong,Consumer,0.09,1,8/25/2014,15622,High,21,0.36,Office Supplies,Small Box,-129.24,West,2172,135.99,8/26/2014,Regular Air,9.68,Colorado,6.48,81007
Shawnee,Anthony O'Donnell,Corporate,0,1,8/25/2014,56640,High,2,0.36,Office Supplies,Small Box,-12.78,Central,7921,29.31,8/26/2014,Regular Air,5.43,Kansas,11.48,66203
Shawnee,Anthony O'Donnell,Corporate,0.06,1,8/25/2014,56640,High,11,0.37,Office Supplies,Small Box,-22.55,Central,7922,80.26,8/26/2014,Regular Air,5.66,Kansas,6.68,66203
Savannah,Mitch Willingham,Corporate,0.04,1,8/25/2014,36676,Not Specified,15,0.39,Office Supplies,Small Box,51.53,South,5146,353.52,8/26/2014,Regular Air,8.18,Georgia,22.84,31401
Merrillville,Helen Abelman,Home Office,0.04,1,8/25/2014,5153,Critical,37,,Furniture,Medium Box,1467.82,Central,719,4896.93,8/27/2014,Express Air,12.65,Indiana,128.24,46410
Pearl,Karen Bern,Corporate,0.01,1,8/25/2014,49319,Low,40,0.37,Office Supplies,Small Box,-69.03,South,6914,289.19,8/27/2014,Regular Air,6.15,Mississippi,6.68,39208
Savannah,Mitch Willingham,Corporate,0.08,1,8/25/2014,36676,Not Specified,32,0.37,Technology,Jumbo Drum,998.65,South,5145,3046.01,8/27/2014,Delivery Truck,14,Georgia,100.97,31401
Pearl,Karen Bern,Corporate,0.09,1,8/25/2014,49319,Low,13,0.69,Technology,Small Pack,-68.66,South,6913,98.82,8/27/2014,Regular Air,5.53,Mississippi,7.37,39208
Marrero,Richard Eichhorn,Consumer,0.04,1,8/26/2014,17924,Critical,42,0.56,Office Supplies,Small Box,762.53,South,2462,2507.48,8/26/2014,Regular Air,4.5,Louisiana,60.97,70072
Edison,Noel Staavos,Home Office,0,1,8/26/2014,39169,Medium,5,0.52,Office Supplies,Wrap Bag,-0.9,East,5530,24.91,8/27/2014,Regular Air,0.71,New Jersey,4.84,8817
Beaverton,Sibella Parks,Small Business,0.03,1,8/26/2014,53767,Not Specified,35,0.4,Office Supplies,Small Box,433.87,West,7527,1131.15,8/27/2014,Regular Air,5.76,Oregon,30.98,97005
North Arlington,Carlos Meador,Corporate,0.1,1,8/26/2014,30276,Low,34,0.76,Furniture,Jumbo Box,-715.778206,East,4252,7656.304,8/30/2014,Delivery Truck,54.12,New Jersey,296.18,7031
Lindenwold,Carlos Meador,Corporate,0,1,8/26/2014,30276,Low,44,0.55,Technology,Small Box,549.837,East,4251,1453.704,8/30/2014,Regular Air,1.1,New Jersey,35.99,8021
Mundelein,Sylvia Foulston,Corporate,0.04,1,8/28/2014,8391,High,4,0.56,Furniture,Jumbo Drum,-268.36,Central,1154,1266.72,8/29/2014,Delivery Truck,64.73,Illinois,300.98,60060
Laredo,Duane Huffman,Small Business,0.06,1,8/28/2014,54914,Critical,32,0.36,Office Supplies,Small Box,-57.64,Central,7659,197.93,8/29/2014,Regular Air,5.46,Texas,5.98,78041
Newnan,Joseph Holt,Home Office,0.01,1,8/28/2014,6336,High,43,0.39,Office Supplies,Small Box,-84.134,South,881,320.26,8/30/2014,Express Air,6.05,Georgia,7.1,30265
Pacifica,Helen Andreada,Corporate,0.01,1,8/28/2014,48709,High,17,0.44,Office Supplies,Wrap Bag,-47.01,West,6841,47.12,8/30/2014,Regular Air,4.28,California,2.52,94044
League City,Duane Huffman,Small Business,0.06,1,8/28/2014,54914,Critical,7,0.57,Office Supplies,Medium Box,-27.83,Central,7660,90.58,8/30/2014,Regular Air,6.27,Texas,12.44,77573
Bella Vista,Ed Braxton,Consumer,0.03,1,8/30/2014,49828,Medium,39,0.37,Office Supplies,Small Box,-91.48,South,6973,272.39,8/31/2014,Express Air,6.6,Arkansas,6.48,72714
Owensboro,Mark Van Huff,Home Office,0.1,1,8/30/2014,38561,Critical,19,0.45,Furniture,Small Pack,-59.64,South,5426,169.4,9/1/2014,Regular Air,7.29,Kentucky,9.48,42301
Monroeville,Kalyca Meade,Corporate,0.02,1,8/30/2014,11233,Not Specified,25,0.36,Office Supplies,Small Box,35.72,East,1554,276.5,9/1/2014,Regular Air,4.8,Pennsylvania,10.98,15146
Deer Park,Anna Haberlin,Corporate,0.1,1,8/30/2014,36679,Critical,28,0.56,Technology,Small Box,124.83,Central,5148,1491.8265,9/2/2014,Regular Air,8.99,Texas,65.99,77536
Bettendorf,Justin Knight,Corporate,0.07,1,8/31/2014,6337,Not Specified,1,0.74,Furniture,Jumbo Box,-261.612,Central,883,449.42,9/1/2014,Delivery Truck,85.63,Iowa,376.13,52722
